"","country","scode","year","gdp","population","expectancy","polity2","cinc","meat_con_pc","gini","region"
"1618","Liberia","LBR",1963,NA,1196890,35.626,-6,8.1e-05,27.49426747,57.24285714,"Africa"
"1619","Liberia","LBR",1964,NA,1224344,36.049,-6,8.17e-05,28.2535033,56.77142857,"Africa"
"1620","Liberia","LBR",1965,NA,1252972,36.52,-6,8.53e-05,28.644586,56.3,"Africa"
"1621","Liberia","LBR",1966,NA,1282814,37.03,-6,8.42e-05,29.36369427,55.82857143,"Africa"
"1622","Liberia","LBR",1967,NA,1313941,37.564,-6,8.54e-05,29.88407646,55.35714286,"Africa"
"1623","Liberia","LBR",1968,NA,1346491,38.113,-6,9.62e-05,30.84331204,54.88571429,"Africa"
"1624","Liberia","LBR",1969,NA,1380637,38.674,-6,0.0001048,31.33184711,54.41428571,"Africa"
"1625","Liberia","LBR",1970,NA,1416529,39.254,-6,0.0001185,32.58535025,53.94285714,"Africa"
"1626","Liberia","LBR",1971,NA,1454198,39.867,-6,0.0001486,33.05987248,53.47142857,"Africa"
"1627","Liberia","LBR",1972,NA,1493711,40.522,-6,0.000158,33.233121,53,"Africa"
"1628","Liberia","LBR",1973,NA,1535229,41.217,-6,0.0001606,32.98789811,52.52857143,"Africa"
"1629","Liberia","LBR",1974,NA,1578952,41.943,-6,0.0001721,33.41783436,52.05714286,"Africa"
"1630","Liberia","LBR",1975,NA,1625013,42.686,-6,0.0001742,34.43949054,51.58571429,"Africa"
"1631","Liberia","LBR",1976,NA,1672300,43.431,-6,0.0001768,35.68917187,51.11428571,"Africa"
"1632","Liberia","LBR",1977,NA,1720489,44.156,-6,0.0001598,35.49872618,50.64285714,"Africa"
"1633","Liberia","LBR",1978,NA,1771256,44.838,-6,0.0001837,37.6738853,50.17142857,"Africa"
"1634","Liberia","LBR",1979,NA,1826881,45.458,-6,0.0001984,39.23057324,49.7,"Africa"
"1635","Liberia","LBR",1980,NA,1888314,45.996,-7,0.0002075,39.87388535,49.22857143,"Africa"
"1636","Liberia","LBR",1981,NA,1957456,46.435,-7,0.0001983,39.48216583,48.75714286,"Africa"
"1637","Liberia","LBR",1982,NA,2031850,46.778,-7,0.0001841,40.28280257,48.28571429,"Africa"
"1638","Liberia","LBR",1983,NA,2102911,47.032,-7,0.0001832,40.20573259,47.81428571,"Africa"
"1639","Liberia","LBR",1984,NA,2159089,47.206,-6,0.0001915,40.910828,47.34285714,"Africa"
"1640","Liberia","LBR",1985,NA,2192555,47.298,-6,0.0001913,40.96687898,46.87142857,"Africa"
"1641","Liberia","LBR",1986,NA,2201833,47.309,-6,0.0001947,41.07898078,46.4,"Africa"
"1642","Liberia","LBR",1987,NA,2191023,47.26,-6,0.0001936,41.47579619,45.92857143,"Africa"
"1643","Liberia","LBR",1988,NA,2165090,47.189,-6,0.0001958,41.5089171,45.45714286,"Africa"
"1644","Liberia","LBR",1989,NA,2131525,47.138,-6,0.0001993,41.44076427,44.98571429,"Africa"
"1645","Liberia","LBR",1990,NA,2097232,47.183,0,0.0002001,42.28407654,44.51428571,"Africa"
"1646","Liberia","LBR",1991,NA,2060267,47.406,0,0.0001897,42.82038227,44.04285714,"Africa"
"1647","Liberia","LBR",1992,NA,2022729,47.839,0,0.0001942,43.82727273,43.57142857,"Africa"
"1648","Liberia","LBR",1993,NA,2000248,48.475,0,0.0001609,43.95280904,43.1,"Africa"
"1649","Liberia","LBR",1994,NA,2012885,49.283,0,0.0001772,43.47921345,42.62857143,"Africa"
"1650","Liberia","LBR",1995,NA,2073482,50.163,0,0.0001814,44.22752804,42.15714286,"Africa"
"1651","Liberia","LBR",1996,NA,2191179,50.984,0,0.0001839,43.06404495,41.68571429,"Africa"
"1652","Liberia","LBR",1997,NA,2358469,51.641,0,0.0001879,43.12528088,41.21428571,"Africa"
"1653","Liberia","LBR",1998,NA,2551062,52.082,0,0.0001844,44.00505624,40.74285714,"Africa"
"1654","Liberia","LBR",1999,NA,2734518,52.314,0,0.0001976,44.39438217,40.27142857,"Africa"
"1655","Liberia","LBR",2000,8.74e+08,2884522,52.423,0,0.0002808,45.99555556,39.8,"Africa"
"1656","Liberia","LBR",2001,9.06e+08,2991132,52.543,0,0.0002885,45.67388884,39.32857143,"Africa"
"1657","Liberia","LBR",2002,9.27e+08,3062863,52.814,0,0.0003312,46.74999996,38.85714286,"Africa"
"1658","Liberia","LBR",2012,2.72e+09,4181563,60.615,6,0.0002708,57.51111114,34.14285714,"Africa"
"1659","Luxembourg","LUX",1960,703925705.9,313970,68.44639024,10,0.0020712,27.10127388,30.2,"Europe"
"1660","Luxembourg","LUX",1961,704145671.4,316845,68.73773171,10,0.0020903,27.36878982,30.2,"Europe"
"1661","Luxembourg","LUX",1962,741509480.8,320750,68.99812195,10,0.0019982,27.63630575,30.2,"Europe"
"1662","Luxembourg","LUX",1963,791140595.8,324100,69.22307317,10,0.0018628,27.49426747,30.2,"Europe"
"1663","Luxembourg","LUX",1964,903158753.9,327750,69.41104878,10,0.001857,28.2535033,30.2,"Europe"
"1664","Luxembourg","LUX",1965,921600736.3,331500,69.56102439,10,0.001777,28.644586,30.2,"Europe"
"1665","Luxembourg","LUX",1966,968440149.5,333895,69.67446341,10,0.0016264,29.36369427,30.2,"Europe"
"1666","Luxembourg","LUX",1967,974721762.5,334995,69.76134146,10,0.0016064,29.88407646,30.2,"Europe"
"1667","Luxembourg","LUX",1968,1066447131,335850,69.83514634,10,0.0015805,30.84331204,30.2,"Europe"
"1668","Luxembourg","LUX",1969,1234878981,337500,69.90485366,10,0.0016542,31.33184711,30.2,"Europe"
"1669","Luxembourg","LUX",1970,1509155063,339171,69.98346341,10,0.001572,32.58535025,30.2,"Europe"
"1670","Luxembourg","LUX",1971,1572310772,342421,70.08143902,10,0.0015458,33.05987248,30.2,"Europe"
"1671","Luxembourg","LUX",1972,1968733022,346600,70.20531707,10,0.0014956,33.233121,30.2,"Europe"
"1672","Luxembourg","LUX",1973,2701874664,350450,70.35817073,10,0.0013248,32.98789811,30.2,"Europe"
"1673","Luxembourg","LUX",1974,3295861019,355050,70.54256098,10,0.0015937,33.41783436,30.2,"Europe"
"1674","Luxembourg","LUX",1975,3233431611,358950,70.75760976,10,0.0012564,34.43949054,30.2,"Europe"
"1675","Luxembourg","LUX",1976,3544268025,360731,70.9985122,10,0.0011874,35.68917187,30.2,"Europe"
"1676","Luxembourg","LUX",1977,3922895892,361358,71.25629268,10,0.0011332,35.49872618,30.2,"Europe"
"1677","Luxembourg","LUX",1978,4884869092,362007,71.52246341,10,0.0011816,37.6738853,30.2,"Europe"
"1678","Luxembourg","LUX",1979,5711457760,362856,71.79446341,10,0.0011729,39.23057324,30.2,"Europe"
"1679","Luxembourg","LUX",1980,6232005656,364150,72.07260976,10,0.0011295,39.87388535,30.2,"Europe"
"1680","Luxembourg","LUX",1981,5231808670,365225,72.35768293,10,0.0009421,39.48216583,30.2,"Europe"
"1681","Luxembourg","LUX",1982,4764549532,365525,72.65346341,10,0.0009515,40.28280257,30.2,"Europe"
"1682","Luxembourg","LUX",1983,4683697830,365622,72.95887805,10,0.0008703,40.20573259,30.2,"Europe"
"1683","Luxembourg","LUX",1984,4594891581,365998,73.27192683,10,0.000978,40.910828,30.2,"Europe"
"1684","Luxembourg","LUX",1985,4738559685,366706,73.5857561,10,0.0009544,40.96687898,30.2,"Europe"
"1685","Luxembourg","LUX",1986,6921264132,368355,73.89460976,10,0.0009069,41.07898078,30.2,"Europe"
"1686","Luxembourg","LUX",1987,8614215559,370750,74.1937561,10,0.0007994,41.47579619,30.2,"Europe"
"1687","Luxembourg","LUX",1988,9750161053,373450,74.48034146,10,0.0008341,41.5089171,30.2,"Europe"
"1688","Luxembourg","LUX",1989,10391504709,377100,74.75241463,10,0.0008461,41.44076427,30.2,"Europe"
"1689","Luxembourg","LUX",1990,13229247948,381850,75.01041463,10,0.0007743,42.28407654,30.2,"Europe"
"1690","Luxembourg","LUX",1991,14321878795,387000,75.46341463,10,0.0008309,42.82038227,30.2,"Europe"
"1691","Luxembourg","LUX",1992,16065740778,392175,75.77073171,10,0.0007773,43.82727273,30.2,"Europe"
"1692","Luxembourg","LUX",1993,16486900187,397475,75.71219512,10,0.0008225,43.95280904,30.2,"Europe"
"1693","Luxembourg","LUX",1994,18325791415,402925,76.37073171,10,0.000774,43.47921345,30.2,"Europe"
"1694","Luxembourg","LUX",1995,21588170498,408625,76.51219512,10,0.0006513,44.22752804,30.2,"Europe"
"1695","Luxembourg","LUX",1996,21776609772,414225,76.5195122,10,0.0006275,43.06404495,30.2,"Europe"
"1696","Luxembourg","LUX",1997,19731912494,419450,76.8804878,10,0.0006085,43.12528088,30.2,"Europe"
"1697","Luxembourg","LUX",1998,20209122027,424700,77.01707317,10,0.0006043,44.00505624,30.2,"Europe"
"1698","Luxembourg","LUX",1999,22235929043,430475,77.77073171,10,0.0006198,44.39438217,30.2,"Europe"
"1699","Luxembourg","LUX",2000,21263514833,436300,77.87317073,10,0.0005746,45.99555556,30.2,"Europe"
"1700","Luxembourg","LUX",2001,21272418792,441525,77.82439024,10,0.0006075,45.67388884,30.2,"Europe"
"1701","Luxembourg","LUX",2002,23616328816,446175,77.96585366,10,0.0005799,46.74999996,30.2,"Europe"
"1702","Luxembourg","LUX",2012,56677961787,530946,81.39268293,10,0.0003069,57.51111114,34.3,"Europe"
"1703","Mali","MLI",1960,NA,5263733,28.199,-7,0.0003188,27.10127388,101.4,"Africa"
"1704","Mali","MLI",1961,NA,5322266,28.345,-7,0.0003227,27.36878982,99.9,"Africa"
"1705","Mali","MLI",1962,NA,5381368,28.535,-7,0.0003315,27.63630575,98.4,"Africa"
"1706","Mali","MLI",1963,NA,5441613,28.782,-7,0.0003366,27.49426747,96.9,"Africa"
"1707","Mali","MLI",1964,NA,5503752,29.097,-7,0.0003623,28.2535033,95.4,"Africa"
"1708","Mali","MLI",1965,NA,5568484,29.489,-7,0.0003681,28.644586,93.9,"Africa"
"1709","Mali","MLI",1966,NA,5635859,29.959,-7,0.0003384,29.36369427,92.4,"Africa"
"1710","Mali","MLI",1967,275494520.1,5706199,30.496,-7,0.0003229,29.88407646,90.9,"Africa"
"1711","Mali","MLI",1968,343771964.7,5780835,31.086,-7,0.0003317,30.84331204,89.4,"Africa"
"1712","Mali","MLI",1969,339913833.1,5861412,31.72,-7,0.0003303,31.33184711,87.9,"Africa"
"1713","Mali","MLI",1970,359772363.3,5949045,32.388,-7,0.000376,32.58535025,86.4,"Africa"
"1714","Mali","MLI",1971,430096738.4,6044530,33.078,-7,0.0003756,33.05987248,84.9,"Africa"
"1715","Mali","MLI",1972,486617332.4,6147458,33.782,-7,0.0003757,33.233121,83.4,"Africa"
"1716","Mali","MLI",1973,563683660.3,6256187,34.493,-7,0.000409,32.98789811,81.9,"Africa"
"1717","Mali","MLI",1974,538747268.3,6368348,35.205,-7,0.0004081,33.41783436,80.4,"Africa"
"1718","Mali","MLI",1975,830710615.2,6482278,35.921,-7,0.000412,34.43949054,78.9,"Africa"
"1719","Mali","MLI",1976,939227993.7,6596773,36.645,-7,0.000414,35.68917187,77.4,"Africa"
"1720","Mali","MLI",1977,1049838493,6712401,37.385,-7,0.0004132,35.49872618,75.9,"Africa"
"1721","Mali","MLI",1978,1222702356,6831295,38.142,-7,0.0004237,37.6738853,74.4,"Africa"
"1722","Mali","MLI",1979,1595423286,6956579,38.909,-7,0.0004087,39.23057324,72.9,"Africa"
"1723","Mali","MLI",1980,1759690812,7090126,39.677,-7,0.0004277,39.87388535,71.4,"Africa"
"1724","Mali","MLI",1981,1538972158,7234303,40.435,-7,0.0004398,39.48216583,69.9,"Africa"
"1725","Mali","MLI",1982,1333754034,7387656,41.173,-7,0.0004418,40.28280257,68.4,"Africa"
"1726","Mali","MLI",1983,1297765449,7543743,41.879,-7,0.000445,40.20573259,66.9,"Africa"
"1727","Mali","MLI",1984,1232932008,7693667,42.545,-7,0.0004463,40.910828,65.4,"Africa"
"1728","Mali","MLI",1985,1392195933,7831889,43.17,-7,0.0004451,40.96687898,63.9,"Africa"
"1729","Mali","MLI",1986,1852163475,7955164,43.759,-7,0.000423,41.07898078,62.4,"Africa"
"1730","Mali","MLI",1987,2090629723,8067758,44.315,-7,0.0004297,41.47579619,60.9,"Africa"
"1731","Mali","MLI",1988,2169040742,8180728,44.838,-7,0.0004292,41.5089171,59.4,"Africa"
"1732","Mali","MLI",1989,2181821902,8309531,45.323,-7,0.0004288,41.44076427,57.9,"Africa"
"1733","Mali","MLI",1990,2681912030,8465188,45.746,-7,0.0004486,42.28407654,56.4,"Africa"
"1734","Mali","MLI",1991,2724131545,8652514,46.076,0,0.0005022,42.82038227,54.9,"Africa"
"1735","Mali","MLI",1992,2830673389,8868263,46.305,7,0.000512,43.82727273,53.4,"Africa"
"1736","Mali","MLI",1993,2818280876,9105472,46.445,7,0.0005176,43.95280904,51.9,"Africa"
"1737","Mali","MLI",1994,2081846483,9353385,46.52,7,0.0005212,43.47921345,50.4,"Africa"
"1738","Mali","MLI",1995,2706425298,9604450,46.573,7,0.0005266,44.22752804,48.9,"Africa"
"1739","Mali","MLI",1996,2780422212,9856810,46.658,7,0.0005163,43.06404495,47.4,"Africa"
"1740","Mali","MLI",1997,2697105694,10114094,46.823,6,0.0005227,43.12528088,45.9,"Africa"
"1741","Mali","MLI",1998,2920358587,10380835,47.103,6,0.000499,44.00505624,44.4,"Africa"
"1742","Mali","MLI",1999,3439463140,10663723,47.515,6,0.0005022,44.39438217,42.9,"Africa"
"1743","Mali","MLI",2000,2954129566,10967690,48.069,6,0.0004893,45.99555556,41.4,"Africa"
"1744","Mali","MLI",2001,3465305993,11293258,48.758,6,0.0004734,45.67388884,39.9,"Africa"
"1745","Mali","MLI",2002,3889758024,11638929,49.54,7,0.0005102,46.74999996,39.7,"Africa"
"1746","Mali","MLI",2012,12442747897,16006670,56.122,0,0.0006186,57.51111114,27.1,"Africa"
"1747","Mexico","MEX",1960,1.3e+10,38174112,57.082,-6,0.0071328,27.10127388,46.8,"Latin America"
"1748","Mexico","MEX",1961,1.42e+10,39394126,57.674,-6,0.0074903,27.36878982,46.8875,"Latin America"
"1749","Mexico","MEX",1962,1.52e+10,40649588,58.199,-6,0.0076251,27.63630575,46.975,"Latin America"
"1750","Mexico","MEX",1963,1.7e+10,41939880,58.662,-6,0.0076685,27.49426747,47.0625,"Latin America"
"1751","Mexico","MEX",1964,2.01e+10,43264272,59.076,-6,0.0079688,28.2535033,47.15,"Latin America"
"1752","Mexico","MEX",1965,2.18e+10,44623043,59.454,-6,0.0081468,28.644586,47.2375,"Latin America"
"1753","Mexico","MEX",1966,2.43e+10,46011038,59.814,-6,0.0083786,29.36369427,47.325,"Latin America"
"1754","Mexico","MEX",1967,2.66e+10,47429812,60.172,-6,0.0087065,29.88407646,47.4125,"Latin America"
"1755","Mexico","MEX",1968,2.94e+10,48894019,60.544,-6,0.0086014,30.84331204,47.5,"Latin America"
"1756","Mexico","MEX",1969,3.25e+10,50423481,60.94,-6,0.0082424,31.33184711,47.5875,"Latin America"
"1757","Mexico","MEX",1970,3.55e+10,52029861,61.369,-6,0.0100045,32.58535025,47.675,"Latin America"
"1758","Mexico","MEX",1971,3.92e+10,53718724,61.837,-6,0.0099521,33.05987248,47.7625,"Latin America"
"1759","Mexico","MEX",1972,4.52e+10,55478151,62.334,-6,0.0099672,33.233121,47.85,"Latin America"
"1760","Mexico","MEX",1973,5.53e+10,57280587,62.852,-6,0.0098998,32.98789811,47.9375,"Latin America"
"1761","Mexico","MEX",1974,7.2e+10,59088193,63.385,-6,0.0100077,33.41783436,48.025,"Latin America"
"1762","Mexico","MEX",1975,8.8e+10,60872399,63.928,-6,0.0101887,34.43949054,48.1125,"Latin America"
"1763","Mexico","MEX",1976,89025974026,62623763,64.474,-6,0.0104193,35.68917187,48.2,"Latin America"
"1764","Mexico","MEX",1977,81814159292,64345884,65.016,-3,0.0108009,35.49872618,48.2875,"Latin America"
"1765","Mexico","MEX",1978,1.03e+11,66039488,65.548,-3,0.0114914,37.6738853,48.375,"Latin America"
"1766","Mexico","MEX",1979,1.35e+11,67709689,66.064,-3,0.0118153,39.23057324,48.4625,"Latin America"
"1767","Mexico","MEX",1980,2.05e+11,69360871,66.562,-3,0.0122251,39.87388535,48.55,"Latin America"
"1768","Mexico","MEX",1981,2.64e+11,70992195,67.04,-3,0.012474,39.48216583,48.6375,"Latin America"
"1769","Mexico","MEX",1982,1.85e+11,72602533,67.501,-3,0.012619,40.28280257,48.725,"Latin America"
"1770","Mexico","MEX",1983,1.56e+11,74196548,67.949,-3,0.0121994,40.20573259,48.8125,"Latin America"
"1771","Mexico","MEX",1984,1.84e+11,75780605,68.385,-3,0.0121068,40.910828,48.9,"Latin America"
"1772","Mexico","MEX",1985,1.95e+11,77360707,68.81,-3,0.0122325,40.96687898,48.9875,"Latin America"
"1773","Mexico","MEX",1986,1.35e+11,78934125,69.226,-3,0.0119691,41.07898078,49.075,"Latin America"
"1774","Mexico","MEX",1987,1.48e+11,80503052,69.635,-3,0.0119814,41.47579619,49.1625,"Latin America"
"1775","Mexico","MEX",1988,1.82e+11,82083919,70.039,0,0.0118457,41.5089171,49.25,"Latin America"
"1776","Mexico","MEX",1989,2.21e+11,83697891,70.438,0,0.0122626,41.44076427,49.3375,"Latin America"
"1777","Mexico","MEX",1990,2.61e+11,85357874,70.836,0,0.0120468,42.28407654,49.425,"Latin America"
"1778","Mexico","MEX",1991,3.13e+11,87071512,71.235,0,0.0123966,42.82038227,49.5125,"Latin America"
"1779","Mexico","MEX",1992,3.63e+11,88828310,71.633,0,0.0127859,43.82727273,49.6,"Latin America"
"1780","Mexico","MEX",1993,5.01e+11,90600453,72.029,0,0.0127034,43.95280904,49.95,"Latin America"
"1781","Mexico","MEX",1994,5.28e+11,92349147,72.418,4,0.0132232,43.47921345,50.3,"Latin America"
"1782","Mexico","MEX",1995,3.6e+11,94045579,72.796,4,0.0133426,44.22752804,49.25,"Latin America"
"1783","Mexico","MEX",1996,4.11e+11,95687452,73.158,4,0.0136468,43.06404495,48.2,"Latin America"
"1784","Mexico","MEX",1997,5e+11,97281739,73.498,6,0.0141417,43.12528088,48.45,"Latin America"
"1785","Mexico","MEX",1998,5.27e+11,98821456,73.814,6,0.0144151,44.00505624,48.7,"Latin America"
"1786","Mexico","MEX",1999,6e+11,100300579,74.103,6,0.0145863,44.39438217,50.05,"Latin America"
"1787","Mexico","MEX",2000,7.08e+11,101719673,74.364,8,0.0139242,45.99555556,51.4,"Latin America"
"1788","Mexico","MEX",2001,7.57e+11,103067068,74.598,8,0.0136882,45.67388884,50.2,"Latin America"
"1789","Mexico","MEX",2002,7.72e+11,104355608,74.809,8,0.0156695,46.74999996,49,"Latin America"
"1790","Mexico","MEX",2012,1.2e+12,120828307,76.412,8,0.0150392,57.51111114,45.4,"Latin America"
"1791","Namibia","NAM",1990,2785764518,1414692,61.539,6,0.0001255,42.28407654,68.28333333,"Africa"
"1792","Namibia","NAM",1991,2992650472,1465740,61.614,6,0.0001242,42.82038227,67.9,"Africa"
"1793","Namibia","NAM",1992,3424733535,1513721,61.518,6,0.0001315,43.82727273,67.51666667,"Africa"
"1794","Namibia","NAM",1993,3218475904,1559983,61.247,6,0.0001323,43.95280904,67.13333333,"Africa"
"1795","Namibia","NAM",1994,3636646003,1606718,60.806,6,0.0001325,43.47921345,66.75,"Africa"
"1796","Namibia","NAM",1995,3942478195,1655359,60.192,6,0.0001352,44.22752804,66.36666667,"Africa"
"1797","Namibia","NAM",1996,3945340781,1706489,59.407,6,0.0001385,43.06404495,65.98333333,"Africa"
"1798","Namibia","NAM",1997,4102648721,1758994,58.495,6,0.0001429,43.12528088,65.6,"Africa"
"1799","Namibia","NAM",1998,3826527638,1810566,57.517,6,0.0001084,44.00505624,65.21666667,"Africa"
"1800","Namibia","NAM",1999,3818954449,1858042,56.533,6,0.0001137,44.39438217,64.83333333,"Africa"
"1801","Namibia","NAM",2000,3833993707,1899257,55.608,6,0.0001577,45.99555556,64.45,"Africa"
"1802","Namibia","NAM",2001,3476452443,1933596,54.798,6,0.0001576,45.67388884,64.06666667,"Africa"
"1803","Namibia","NAM",2002,3275669892,1962147,54.145,6,0.0001449,46.74999996,63.68333333,"Africa"
"1804","Namibia","NAM",2012,13016272899,2263934,60.815,6,0.0002004,57.51111114,60.05,"Africa"
"1805","Nicaragua","NIC",1960,223854666.7,1774699,47.03,-8,0.0002055,27.10127388,77.2,"Latin America"
"1806","Nicaragua","NIC",1961,240524723.4,1830400,47.677,-8,0.0002069,27.36878982,76.6,"Latin America"
"1807","Nicaragua","NIC",1962,265291588.7,1886562,48.329,-8,0.000205,27.63630575,76,"Latin America"
"1808","Nicaragua","NIC",1963,292916241.1,1943590,48.984,-8,0.0002043,27.49426747,75.4,"Latin America"
"1809","Nicaragua","NIC",1964,341973758.9,2002119,49.642,-8,0.0002124,28.2535033,74.8,"Latin America"
"1810","Nicaragua","NIC",1965,566542872.4,2062630,50.306,-8,0.0002173,28.644586,74.2,"Latin America"
"1811","Nicaragua","NIC",1966,606671444,2125240,50.978,-8,0.0002147,29.36369427,73.6,"Latin America"
"1812","Nicaragua","NIC",1967,657171436.7,2189882,51.657,-8,0.0002181,29.88407646,73,"Latin America"
"1813","Nicaragua","NIC",1968,695899980.4,2256782,52.339,-8,0.000234,30.84331204,72.4,"Latin America"
"1814","Nicaragua","NIC",1969,747971449.6,2326139,53.019,-8,0.0002368,31.33184711,71.8,"Latin America"
"1815","Nicaragua","NIC",1970,776585681.1,2398096,53.685,-8,0.0002622,32.58535025,71.2,"Latin America"
"1816","Nicaragua","NIC",1971,826571413.4,2472656,54.328,-8,0.0002645,33.05987248,70.6,"Latin America"
"1817","Nicaragua","NIC",1972,880842890.1,2549774,54.941,-8,0.0002709,33.233121,70,"Latin America"
"1818","Nicaragua","NIC",1973,1093571442,2629505,55.517,-8,0.0002746,32.98789811,69.4,"Latin America"
"1819","Nicaragua","NIC",1974,1520900045,2711848,56.053,-8,0.0002789,33.41783436,68.8,"Latin America"
"1820","Nicaragua","NIC",1975,1590428523,2796746,56.545,-8,0.0002905,34.43949054,68.2,"Latin America"
"1821","Nicaragua","NIC",1976,1847871372,2884155,56.991,-8,0.0002863,35.68917187,67.6,"Latin America"
"1822","Nicaragua","NIC",1977,2239857061,2973806,57.398,-8,0.0002971,35.49872618,67,"Latin America"
"1823","Nicaragua","NIC",1978,2142128604,3065117,57.779,-8,0.0002943,37.6738853,66.4,"Latin America"
"1824","Nicaragua","NIC",1979,1527852636,3157355,58.146,0,0.0002935,39.23057324,65.8,"Latin America"
"1825","Nicaragua","NIC",1980,2189347368,3249910,58.509,0,0.0004158,39.87388535,65.2,"Latin America"
"1826","Nicaragua","NIC",1981,2448290110,3342669,58.88,-5,0.0005394,39.48216583,64.6,"Latin America"
"1827","Nicaragua","NIC",1982,2465165180,3435525,59.271,-5,0.000562,40.28280257,64,"Latin America"
"1828","Nicaragua","NIC",1983,2743341724,3527939,59.691,-5,0.0006112,40.20573259,63.4,"Latin America"
"1829","Nicaragua","NIC",1984,3105517091,3619253,60.151,-1,0.0007818,40.910828,62.8,"Latin America"
"1830","Nicaragua","NIC",1985,2683816289,3709091,60.67,-1,0.0008475,40.96687898,62.2,"Latin America"
"1831","Nicaragua","NIC",1986,2885710609,3796917,61.261,-1,0.0007863,41.07898078,61.6,"Latin America"
"1832","Nicaragua","NIC",1987,3851213728,3882943,61.92,-1,0.0007669,41.47579619,61,"Latin America"
"1833","Nicaragua","NIC",1988,2630904262,3968454,62.637,-1,0.0007178,41.5089171,60.4,"Latin America"
"1834","Nicaragua","NIC",1989,1013184746,4055265,63.396,-1,0.0007741,41.44076427,59.8,"Latin America"
"1835","Nicaragua","NIC",1990,1009455484,4144565,64.169,6,0.0004954,42.28407654,59.2,"Latin America"
"1836","Nicaragua","NIC",1991,1488804124,4236801,64.927,6,0.0004517,42.82038227,58.6,"Latin America"
"1837","Nicaragua","NIC",1992,1792800000,4331277,65.642,6,0.0004301,43.82727273,58,"Latin America"
"1838","Nicaragua","NIC",1993,1756454248,4426580,66.297,6,0.0004324,43.95280904,57.4,"Latin America"
"1839","Nicaragua","NIC",1994,3863185119,4520725,66.886,6,0.0003874,43.47921345,56.8,"Latin America"
